Time data (V), Frequency (Hz), Spectrum (dBFS)
-0.039008,22936.000,-124.815246
0.001260,22940.000,-123.097557
-0.039000,22944.000,-126.500104
0.001053,22948.000,-124.578727
-0.039067,22952.000,-128.632254
0.001028,22956.000,-129.245138
-0.038982,22960.000,-127.559743
0.000877,22964.000,-130.120126
-0.038798,22968.000,-129.740832
0.000656,22972.000,-134.686779
-0.038972,22976.000,-133.924274
0.000576,22980.000,-134.854140
-0.038999,22984.000,-129.331340
0.000053,22988.000,-134.580911
-0.038823,22992.000,-138.144745
-0.000558,22996.000,-128.364389
-0.038846,23000.000,-122.747038
-0.000993,23004.000,-125.978997
-0.038982,23008.000,-132.614559
-0.001080,23012.000,-143.782787
-0.039075,23016.000,-128.296712
-0.001092,23020.000,-130.502804
-0.038952,23024.000,-130.186944
-0.001078,23028.000,-126.509372
-0.039038,23032.000,-143.219479
-0.001137,23036.000,-126.762003
-0.039228,23040.000,-122.936741
-0.001167,23044.000,-124.524915
-0.039082,23048.000,-140.012460
-0.001131,23052.000,-123.544649
-0.038935,23056.000,-123.038956
-0.001235,23060.000,-130.578565
-0.038759,23064.000,-130.436129
-0.001219,23068.000,-130.934144
-0.038972,23072.000,-145.538886
-0.000616,23076.000,-133.284986
-0.038900,23080.000,-137.477754
0.000516,23084.000,-131.316944
-0.038722,23088.000,-124.916092
0.001122,23092.000,-128.730037
-0.038772,23096.000,-130.407065
0.001371,23100.000,-127.663103
-0.038734,23104.000,-128.088713
0.001387,23108.000,-135.220933
-0.038915,23112.000,-124.913634
0.001340,23116.000,-124.088168
-0.038867,23120.000,-125.168838
0.001154,23124.000,-133.944974
-0.038728,23128.000,-141.918386
0.000979,23132.000,-137.802365
-0.038840,23136.000,-137.398638
0.000918,23140.000,-141.830196
-0.038669,23144.000,-130.818657
0.000696,23148.000,-141.989520
-0.038728,23152.000,-129.162131
0.000549,23156.000,-127.092664
-0.038790,23160.000,-127.048205
0.000131,23164.000,-129.046361
-0.038666,23168.000,-129.157720
-0.000541,23172.000,-139.885039
-0.038763,23176.000,-136.116546
-0.000936,23180.000,-130.861500
-0.038657,23184.000,-127.718432
-0.001110,23188.000,-125.438447
-0.038805,23192.000,-124.618510
-0.001170,23196.000,-127.565146
-0.038580,23200.000,-134.756355
-0.001167,23204.000,-129.700491
-0.038834,23208.000,-126.757249
-0.001062,23212.000,-126.947048
-0.038812,23216.000,-131.091555
-0.001081,23220.000,-138.093442
-0.038846,23224.000,-134.497418
-0.001054,23228.000,-129.094245
-0.038845,23232.000,-137.186205
-0.001116,23236.000,-133.461020
-0.038825,23240.000,-134.636438
-0.000901,23244.000,-129.457197
-0.038960,23248.000,-128.726103
0.000064,23252.000,-126.442191
-0.038918,23256.000,-134.651998
0.000870,23260.000,-125.168256
-0.038993,23264.000,-129.581503
0.001196,23268.000,-140.025015
-0.039084,23272.000,-134.091256
0.001295,23276.000,-127.313829
-0.038610,23280.000,-124.761726
0.001243,23284.000,-132.414714
-0.038615,23288.000,-123.139616
0.001263,23292.000,-128.219073
-0.038618,23296.000,-126.279867
0.001101,23300.000,-127.066905
-0.038704,23304.000,-127.673189
0.000886,23308.000,-135.283245
-0.038706,23312.000,-135.735162
0.000802,23316.000,-129.984917
-0.038579,23320.000,-133.275630
0.000575,23324.000,-158.647649
-0.038817,23328.000,-139.758723
0.000354,23332.000,-140.113314
-0.038551,23336.000,-132.918914
-0.000220,23340.000,-133.207973
-0.038757,23344.000,-128.581420
-0.000686,23348.000,-127.312893
-0.038876,23352.000,-125.566997
-0.000973,23356.000,-125.611739
-0.038949,23360.000,-122.686080
-0.001061,23364.000,-121.326555
-0.038850,23368.000,-124.234331
-0.001108,23372.000,-127.697852
-0.038887,23376.000,-137.292990
-0.001145,23380.000,-125.506632
-0.038623,23384.000,-128.133638
-0.001071,23388.000,-136.273235
-0.038685,23392.000,-137.014497
-0.001155,23396.000,-136.145300
-0.038607,23400.000,-135.431922
-0.001223,23404.000,-128.698215
-0.038943,23408.000,-126.181426
-0.001176,23412.000,-121.550308
-0.038809,23416.000,-121.763132
-0.001159,23420.000,-124.299855
-0.038888,23424.000,-125.341229
-0.000450,23428.000,-126.204583
-0.038630,23432.000,-129.633590
0.000573,23436.000,-134.277390
-0.038647,23440.000,-142.546740
0.001104,23444.000,-129.169088
-0.038654,23448.000,-127.560769
0.001455,23452.000,-136.723692
-0.038553,23456.000,-127.726484
0.001471,23460.000,-122.442356
-0.038420,23464.000,-122.917388
0.001335,23468.000,-126.935720
-0.038648,23472.000,-139.556179
0.001152,23476.000,-131.203348
-0.038622,23480.000,-126.650832
0.000965,23484.000,-126.322246
-0.038792,23488.000,-127.529242
0.000883,23492.000,-126.870579
-0.038783,23496.000,-130.872027
0.000681,23500.000,-140.673559
-0.038643,23504.000,-133.787649
0.000594,23508.000,-140.795762
-0.038674,23512.000,-129.067699
0.000185,23516.000,-140.520827
-0.038437,23520.000,-132.951444
-0.000526,23524.000,-142.501192
-0.038411,23528.000,-129.237283
-0.000909,23532.000,-127.293647
-0.038499,23536.000,-129.889622
-0.001054,23540.000,-131.270777
-0.038708,23544.000,-127.545346
-0.001158,23548.000,-130.637803
-0.038633,23552.000,-130.202125
-0.001086,23556.000,-153.006714
-0.038454,23560.000,-124.604199
-0.001088,23564.000,-128.430658
-0.038515,23568.000,-127.510759
-0.001079,23572.000,-127.845513
-0.038213,23576.000,-131.332255
-0.001051,23580.000,-127.135170
-0.038442,23584.000,-124.478779
-0.001185,23588.000,-125.678882
-0.038624,23592.000,-124.273989
-0.001082,23596.000,-125.778509
-0.038870,23600.000,-138.453613
-0.000226,23604.000,-130.153886
-0.038748,23608.000,-130.575697
0.000668,23612.000,-143.654823
-0.038564,23616.000,-130.073724
0.001191,23620.000,-132.866218
-0.038499,23624.000,-131.585823
0.001351,23628.000,-135.321216
-0.038365,23632.000,-126.398881
0.001298,23636.000,-126.941676
-0.038585,23640.000,-135.580281
0.001356,23644.000,-131.145638
-0.038582,23648.000,-137.338962
0.001072,23652.000,-136.570982
-0.038561,23656.000,-126.694356
0.000879,23660.000,-124.996324
-0.038377,23664.000,-130.460036
0.000757,23668.000,-132.171480
-0.038542,23672.000,-136.023742
0.000625,23676.000,-126.850805
-0.038565,23680.000,-128.315315
0.000393,23684.000,-141.383754
-0.038245,23688.000,-129.733443
-0.000259,23692.000,-128.751662
-0.038300,23696.000,-136.420478
-0.000720,23700.000,-133.365017
-0.038460,23704.000,-141.277228
-0.000896,23708.000,-136.209876
-0.038437,23712.000,-130.309002
-0.001019,23716.000,-127.292814
-0.038266,23720.000,-126.600072
-0.001072,23724.000,-127.864924
-0.038104,23728.000,-132.322558
-0.001160,23732.000,-131.731626
-0.038173,23736.000,-129.841379
-0.001215,23740.000,-135.004766
-0.038218,23744.000,-126.473031
-0.001187,23748.000,-125.051289
-0.038145,23752.000,-122.740257
-0.001116,23756.000,-130.262478
-0.038344,23760.000,-132.080276
-0.001151,23764.000,-125.651418
-0.038382,23768.000,-123.211099
-0.000898,23772.000,-127.565889
-0.038243,23776.000,-132.530643
0.000100,23780.000,-131.860302
-0.038288,23784.000,-134.309245
0.000846,23788.000,-129.454731
-0.038236,23792.000,-132.018361
0.001213,23796.000,-140.765230
-0.038511,23800.000,-129.198462
0.001353,23804.000,-125.891126
-0.038585,23808.000,-124.041035
0.001353,23812.000,-125.342632
-0.038276,23816.000,-135.585129
0.001236,23820.000,-133.604244
-0.038350,23824.000,-125.361574
0.001087,23828.000,-123.195130
-0.038233,23832.000,-129.154540
0.001027,23836.000,-128.391351
-0.038347,23840.000,-127.200475
0.000788,23844.000,-126.077108
-0.038430,23848.000,-126.071775
0.000557,23852.000,-124.855487
-0.038225,23856.000,-128.839401
0.000435,23860.000,-128.720636
-0.037982,23864.000,-128.479512
-0.000114,23868.000,-134.256766
-0.037927,23872.000,-133.462084
-0.000707,23876.000,-130.496400
-0.037960,23880.000,-141.685503
-0.000875,23884.000,-130.283462
-0.038019,23888.000,-125.034507
-0.001047,23892.000,-125.315767
-0.038266,23896.000,-127.923939
-0.001069,23900.000,-131.766663
-0.037980,23904.000,-128.972843
-0.001103,23908.000,-131.658145
-0.038195,23912.000,-148.039759
-0.001196,23916.000,-128.298622
-0.038198,23920.000,-126.772448
-0.001130,23924.000,-135.679930
-0.037839,23928.000,-138.229055
-0.001245,23932.000,-129.875628
-0.037964,23936.000,-124.530306
-0.001141,23940.000,-125.271972
-0.038014,23944.000,-127.934168
-0.000981,23948.000,-129.300179
-0.038291,23952.000,-125.988303
-0.000152,23956.000,-126.219244
-0.038201,23960.000,-127.447834
0.000719,23964.000,-136.168568
-0.038142,23968.000,-129.506571
0.001169,23972.000,-126.348426
-0.037959,23976.000,-130.377118
0.001324,23980.000,-127.443446
-0.038274,23984.000,-126.551797
0.001275,23988.000,-122.836151
-0.038517,23992.000,-121.161503
0.001224,23996.000,-128.388732
-0.038492,24000.000,-129.067918
0.001099,24004.000,-129.427900
-0.038542,24008.000,-135.171834
0.001012,24012.000,-142.385109
-0.038036,24016.000,-149.081949
0.000903,24020.000,-138.826933
-0.037675,24024.000,-142.683010
0.000763,24028.000,-136.870831
-0.037589,24032.000,-141.008426
0.000581,24036.000,-126.164282
-0.037607,24040.000,-123.397897
0.000036,24044.000,-123.764166
-0.037988,24048.000,-123.201339
-0.000606,24052.000,-126.641857
-0.038100,24056.000,-127.336870
-0.000913,24060.000,-137.488362
-0.038053,24064.000,-134.377659
-0.001035,24068.000,-139.571351
-0.038126,24072.000,-145.143494
-0.001059,24076.000,-133.594500
-0.038399,24080.000,-133.430613
-0.001065,24084.000,-132.230660
-0.038301,24088.000,-125.440608
-0.001119,24092.000,-125.186743
-0.037990,24096.000,-129.309591
-0.001156,24100.000,-131.894892
-0.037994,24104.000,-135.244284
-0.001226,24108.000,-170.587916
-0.038081,24112.000,-137.740582
-0.001139,24116.000,-127.560235
-0.038080,24120.000,-131.060837
-0.001215,24124.000,-127.718280
-0.038027,24128.000,-130.994282
-0.000539,24132.000,-128.350566
-0.037996,24136.000,-127.848585
0.000508,24140.000,-127.849924
-0.037790,24144.000,-131.288831
0.001107,24148.000,-142.529036
-0.037972,24152.000,-135.080670
0.001354,24156.000,-131.425001
-0.037786,24160.000,-144.882985
0.001346,24164.000,-133.191153
-0.038185,24168.000,-129.994839
0.001290,24172.000,-131.761378
-0.038062,24176.000,-126.388808
0.001134,24180.000,-129.544101
-0.037768,24184.000,-130.652207
0.000938,24188.000,-126.611425
-0.037919,24192.000,-133.667593
0.000904,24196.000,-133.462332
-0.037768,24200.000,-132.509292
0.000703,24204.000,-133.348208
-0.038089,24208.000,-126.652393
0.000557,24212.000,-131.142608
-0.038031,24216.000,-138.445475
0.000252,24220.000,-129.721980
-0.038012,24224.000,-130.410435
-0.000450,24228.000,-132.633015
-0.037724,24232.000,-128.437786
-0.000881,24236.000,-126.753533
-0.037695,24240.000,-123.412549
-0.001017,24244.000,-129.740108
-0.037773,24248.000,-135.421132
-0.001168,24252.000,-126.257175
-0.038111,24256.000,-125.225674
-0.001105,24260.000,-136.907697
-0.038099,24264.000,-124.825900
-0.001039,24268.000,-122.203121
-0.037978,24272.000,-127.764721
-0.001079,24276.000,-140.235040
-0.037854,24280.000,-136.112660
-0.001040,24284.000,-135.263163
-0.037789,24288.000,-133.523256
-0.001068,24292.000,-133.380677
-0.037833,24296.000,-134.672915
-0.001237,24300.000,-132.716237
-0.037940,24304.000,-129.137583
-0.000841,24308.000,-131.167625
-0.037556,24312.000,-127.745384
0.000297,24316.000,-127.944934
-0.037812,24320.000,-133.705667
0.001012,24324.000,-128.967021
-0.037582,24328.000,-128.681633
0.001295,24332.000,-127.683205
-0.037807,24336.000,-125.850983
0.001401,24340.000,-128.804519
-0.037823,24344.000,-130.382191
0.001411,24348.000,-128.336415
-0.037762,24352.000,-123.886151
0.001202,24356.000,-123.953270
-0.037804,24360.000,-137.508659
0.001071,24364.000,-135.588489
-0.037726,24368.000,-126.214638
0.000916,24372.000,-122.585601
-0.037730,24376.000,-127.035899
0.000739,24380.000,-131.993437
-0.037847,24384.000,-130.336768
0.000554,24388.000,-133.515992
-0.037950,24392.000,-137.998968
0.000188,24396.000,-138.493406
-0.037828,24400.000,-143.006773
-0.000507,24404.000,-129.533418
-0.037927,24408.000,-128.473302
-0.000808,24412.000,-130.498015
-0.037523,24416.000,-127.324867
-0.001036,24420.000,-131.530238
-0.037546,24424.000,-134.607181
-0.001219,24428.000,-128.517822
-0.037862,24432.000,-137.226081
-0.001173,24436.000,-123.773677
-0.037745,24440.000,-120.974855
-0.001165,24444.000,-125.559296
-0.037782,24448.000,-132.387124
-0.001210,24452.000,-138.388309
-0.037634,24456.000,-134.731478
-0.001132,24460.000,-129.624844
-0.037474,24464.000,-135.686922
-0.001083,24468.000,-130.976902
-0.037489,24472.000,-137.293853
-0.000954,24476.000,-133.133385
-0.037865,24480.000,-141.233685
0.000005,24484.000,-130.303892
-0.037831,24488.000,-126.691312
0.000764,24492.000,-124.455239
-0.037580,24496.000,-128.161866
0.001149,24500.000,-134.001043
-0.037619,24504.000,-134.425618
0.001320,24508.000,-134.734319
-0.037698,24512.000,-132.583511
0.001326,24516.000,-131.500866
-0.037599,24520.000,-132.834355
0.001211,24524.000,-135.015068
-0.037622,24528.000,-128.657726
0.001058,24532.000,-127.093744
-0.037619,24536.000,-134.576703
0.000968,24540.000,-139.094019
-0.037507,24544.000,-141.262935
0.000808,24548.000,-134.331327
-0.037686,24552.000,-126.759036
0.000558,24556.000,-126.633537
-0.037764,24560.000,-150.403418
0.000356,24564.000,-126.345006
-0.037779,24568.000,-124.068495
-0.000263,24572.000,-127.361789
-0.037559,24576.000,-127.127457
-0.000773,24580.000,-125.450473
-0.037671,24584.000,-129.847508
-0.000867,24588.000,-149.853782
-0.037777,24592.000,-147.459878
-0.001038,24596.000,-128.108142
-0.037821,24600.000,-124.370848
-0.001040,24604.000,-128.613952
-0.037962,24608.000,-132.751572
-0.001135,24612.000,-130.700269
-0.037705,24616.000,-127.898157
-0.001196,24620.000,-132.831563
-0.037610,24624.000,-132.048202
-0.001189,24628.000,-139.996534
-0.037691,24632.000,-128.193829
-0.001201,24636.000,-124.445019
-0.037737,24640.000,-133.157358
-0.001130,24644.000,-128.798839
-0.037691,24648.000,-132.152402
-0.001115,24652.000,-131.451097
-0.037462,24656.000,-124.843308
-0.000316,24660.000,-126.492609
-0.037454,24664.000,-136.505178
0.000681,24668.000,-122.337025
-0.037445,24672.000,-121.511269
0.001192,24676.000,-134.991012
-0.037604,24680.000,-124.485237
0.001370,24684.000,-130.571007
-0.037515,24688.000,-140.460707
0.001327,24692.000,-132.974903
-0.037804,24696.000,-129.404228
0.001250,24700.000,-133.385067
-0.037750,24704.000,-131.738404
0.001129,24708.000,-127.112411
-0.037746,24712.000,-130.223430
0.001031,24716.000,-129.210320
-0.037700,24720.000,-128.820921
0.000906,24724.000,-132.661036
-0.037744,24728.000,-130.912698
0.000765,24732.000,-130.317658
-0.037673,24736.000,-135.498746
0.000536,24740.000,-127.384112
-0.037755,24744.000,-129.535607
0.000252,24748.000,-132.255785
-0.037724,24752.000,-128.261275
-0.000246,24756.000,-127.776940
-0.037767,24760.000,-128.217708
-0.000744,24764.000,-133.770291
-0.037705,24768.000,-133.260548
-0.000989,24772.000,-129.673470
-0.037683,24776.000,-132.147396
-0.001076,24780.000,-132.682685
-0.037612,24784.000,-139.271891
-0.001079,24788.000,-136.394857
-0.037512,24792.000,-136.674502
-0.001083,24796.000,-130.115006
-0.037499,24800.000,-127.685834
-0.001081,24804.000,-131.802454
-0.037247,24808.000,-130.346863
-0.001203,24812.000,-131.764448
-0.037047,24816.000,-131.438080
-0.001209,24820.000,-129.528453
-0.037222,24824.000,-131.094334
-0.001186,24828.000,-129.520057
-0.037221,24832.000,-127.488517
-0.001162,24836.000,-128.698010
-0.037364,24840.000,-127.141126
-0.000689,24844.000,-130.773083
-0.037446,24848.000,-139.129986
0.000361,24852.000,-129.118590
-0.037360,24856.000,-143.114720
0.001055,24860.000,-133.033436
-0.037168,24864.000,-142.765483
0.001342,24868.000,-142.727311
-0.037391,24872.000,-131.778557
0.001332,24876.000,-124.803508
-0.037405,24880.000,-128.002863
0.001376,24884.000,-128.047331
-0.037501,24888.000,-126.618606
0.001210,24892.000,-127.439558
-0.037339,24896.000,-126.973909
0.001129,24900.000,-126.632268
-0.037309,24904.000,-134.381601
0.000992,24908.000,-146.311396
-0.037294,24912.000,-125.211217
0.000895,24916.000,-123.702608
-0.037110,24920.000,-144.359136
0.000594,24924.000,-132.912282
-0.037212,24928.000,-133.840313
0.000438,24932.000,-126.820961
-0.037167,24936.000,-126.230559
0.000105,24940.000,-128.586431
-0.037169,24944.000,-132.132223
-0.000650,24948.000,-136.985604
-0.037170,24952.000,-122.772641
-0.000938,24956.000,-122.487930
-0.037182,24960.000,-133.883140
-0.001073,24964.000,-134.228352
-0.037347,24968.000,-129.136993
-0.001131,24972.000,-131.786096
-0.037031,24976.000,-124.449350
-0.001150,24980.000,-126.867881
-0.037125,24984.000,-132.707942
-0.001066,24988.000,-135.719798
-0.037111,24992.000,-133.100257
-0.001102,24996.000,-133.548328
-0.037123,25000.000,-133.759445
-0.001057,25004.000,-124.216037
-0.037182,25008.000,-122.057639
-0.001152,25012.000,-124.891897
-0.037231,25016.000,-123.447636
-0.000862,25020.000,-126.361305
-0.037282,25024.000,-145.148138
0.000164,25028.000,-132.050354
-0.037339,25032.000,-131.686165
0.000813,25036.000,-135.308773
-0.037215,25040.000,-143.042451
0.001190,25044.000,-137.219508
-0.037193,25048.000,-138.813315
0.001286,25052.000,-133.984504
-0.037119,25056.000,-132.116120
0.001322,25060.000,-137.251543
-0.036986,25064.000,-129.087597
0.001182,25068.000,-132.546059
-0.037245,25072.000,-135.736126
0.001029,25076.000,-128.823392
-0.037119,25080.000,-130.861638
0.000924,25084.000,-145.044230
-0.037244,25088.000,-127.923880
0.000671,25092.000,-123.549516
-0.037204,25096.000,-129.273349
0.000505,25100.000,-141.112337
-0.037307,25104.000,-134.332967
0.000180,25108.000,-135.517913
-0.037376,25112.000,-140.770699
-0.000479,25116.000,-141.456448
-0.037257,25120.000,-132.371594
-0.000815,25124.000,-131.378562
-0.037158,25128.000,-136.146763
-0.000929,25132.000,-132.274991
-0.037302,25136.000,-134.168091
-0.001061,25140.000,-133.762916
-0.037055,25144.000,-134.666884
-0.001127,25148.000,-143.418174
-0.037105,25152.000,-129.940261
-0.001196,25156.000,-123.414362
-0.036950,25160.000,-125.475764
-0.001186,25164.000,-133.144535
-0.037011,25168.000,-140.495684
-0.001155,25172.000,-127.850678
-0.037135,25176.000,-122.771942
-0.001160,25180.000,-124.302370
-0.037087,25184.000,-124.347826
-0.001019,25188.000,-124.765988
-0.037146,25192.000,-125.487602
-0.000155,25196.000,-126.878515
-0.037026,25200.000,-125.463804
0.000672,25204.000,-132.112461
-0.036906,25208.000,-138.442955
0.001146,25212.000,-139.137876
-0.036919,25216.000,-133.477909
0.001262,25220.000,-142.142734
-0.036947,25224.000,-128.001586
0.001308,25228.000,-128.278654
-0.036703,25232.000,-134.327126
0.001196,25236.000,-153.300796
-0.036876,25240.000,-132.466846
0.001050,25244.000,-127.634478
-0.036868,25248.000,-127.990853
0.000938,25252.000,-127.120179
-0.036828,25256.000,-124.091989
0.000825,25260.000,-127.314303
-0.036896,25264.000,-132.032482
0.000662,25268.000,-137.417394
