Time data (V), Frequency (Hz), Spectrum (dBFS)
-0.039618,22792.000,-134.536281
0.000573,22796.000,-135.610864
-0.039391,22800.000,-134.171229
0.000140,22804.000,-133.881146
-0.039153,22808.000,-134.597929
-0.000501,22812.000,-138.005193
-0.039311,22816.000,-132.938947
-0.000854,22820.000,-128.102322
-0.039158,22824.000,-135.652496
-0.001031,22828.000,-151.633660
-0.039277,22832.000,-136.209650
-0.001118,22836.000,-136.731274
-0.038878,22840.000,-139.231588
-0.001086,22844.000,-138.303078
-0.038882,22848.000,-150.426590
-0.001130,22852.000,-153.396947
-0.038753,22856.000,-154.675288
-0.001184,22860.000,-139.015679
-0.038885,22864.000,-133.656598
-0.001194,22868.000,-134.298971
-0.039023,22872.000,-141.974684
-0.001182,22876.000,-139.657699
-0.039148,22880.000,-136.855031
-0.001211,22884.000,-134.891887
-0.039130,22888.000,-131.090719
-0.000911,22892.000,-131.236892
-0.038972,22896.000,-130.671252
0.000116,22900.000,-133.785087
-0.038963,22904.000,-137.736568
0.000888,22908.000,-138.572333
-0.038967,22912.000,-134.864647
0.001229,22916.000,-145.408993
-0.039247,22920.000,-131.829666
0.001336,22924.000,-135.380553
-0.039100,22928.000,-145.132845
0.001334,22932.000,-139.591160
-0.039008,22936.000,-139.755723
0.001260,22940.000,-139.430766
-0.039000,22944.000,-134.695345
0.001053,22948.000,-137.801278
-0.039067,22952.000,-135.396553
0.001028,22956.000,-134.789460
-0.038982,22960.000,-143.037735
0.000877,22964.000,-133.066864
-0.038798,22968.000,-135.372784
0.000656,22972.000,-151.390803
-0.038972,22976.000,-135.694965
0.000576,22980.000,-130.775763
-0.038999,22984.000,-132.033307
0.000053,22988.000,-137.012775
-0.038823,22992.000,-138.995515
-0.000558,22996.000,-139.933301
-0.038846,23000.000,-132.488280
-0.000993,23004.000,-129.182618
-0.038982,23008.000,-134.125692
-0.001080,23012.000,-139.057479
-0.039075,23016.000,-132.197787
-0.001092,23020.000,-136.246497
-0.038952,23024.000,-131.664533
-0.001078,23028.000,-131.711696
-0.039038,23032.000,-138.352961
-0.001137,23036.000,-140.138461
-0.039228,23040.000,-132.587223
-0.001167,23044.000,-143.937532
-0.039082,23048.000,-135.694686
-0.001131,23052.000,-144.239654
-0.038935,23056.000,-139.429589
-0.001235,23060.000,-138.236138
-0.038759,23064.000,-134.319894
-0.001219,23068.000,-137.301773
-0.038972,23072.000,-143.914139
-0.000616,23076.000,-138.897778
-0.038900,23080.000,-133.835689
0.000516,23084.000,-129.655665
-0.038722,23088.000,-133.108624
0.001122,23092.000,-132.093290
-0.038772,23096.000,-129.921324
0.001371,23100.000,-135.197447
-0.038734,23104.000,-147.022214
0.001387,23108.000,-153.206065
-0.038915,23112.000,-151.087619
0.001340,23116.000,-138.622233
-0.038867,23120.000,-131.274309
0.001154,23124.000,-129.334369
-0.038728,23128.000,-132.991937
0.000979,23132.000,-136.465601
-0.038840,23136.000,-141.491555
0.000918,23140.000,-137.848010
-0.038669,23144.000,-134.283099
0.000696,23148.000,-132.951735
-0.038728,23152.000,-136.179885
0.000549,23156.000,-135.591060
-0.038790,23160.000,-131.321677
0.000131,23164.000,-134.467730
-0.038666,23168.000,-139.099108
-0.000541,23172.000,-168.840961
-0.038763,23176.000,-135.837436
-0.000936,23180.000,-146.146679
-0.038657,23184.000,-134.891934
-0.001110,23188.000,-136.943124
-0.038805,23192.000,-134.059214
-0.001170,23196.000,-144.221145
-0.038580,23200.000,-140.692702
-0.001167,23204.000,-135.770660
-0.038834,23208.000,-137.709656
-0.001062,23212.000,-131.395738
-0.038812,23216.000,-129.624291
-0.001081,23220.000,-132.878222
-0.038846,23224.000,-134.376571
-0.001054,23228.000,-133.845276
-0.038845,23232.000,-135.548571
-0.001116,23236.000,-139.293726
-0.038825,23240.000,-138.088602
-0.000901,23244.000,-132.975179
-0.038960,23248.000,-134.088351
0.000064,23252.000,-136.129506
-0.038918,23256.000,-134.271811
0.000870,23260.000,-134.988091
-0.038993,23264.000,-137.744600
0.001196,23268.000,-130.521060
-0.039084,23272.000,-129.394566
0.001295,23276.000,-131.481898
-0.038610,23280.000,-133.462714
0.001243,23284.000,-136.221463
-0.038615,23288.000,-146.909955
0.001263,23292.000,-134.738708
-0.038618,23296.000,-132.946830
0.001101,23300.000,-148.776009
-0.038704,23304.000,-136.992404
0.000886,23308.000,-134.104689
-0.038706,23312.000,-138.132276
0.000802,23316.000,-142.902979
-0.038579,23320.000,-142.583534
0.000575,23324.000,-132.250028
-0.038817,23328.000,-132.103304
0.000354,23332.000,-132.729952
-0.038551,23336.000,-133.321484
-0.000220,23340.000,-135.843545
-0.038757,23344.000,-140.928509
-0.000686,23348.000,-141.283161
-0.038876,23352.000,-138.042575
-0.000973,23356.000,-137.536186
-0.038949,23360.000,-141.867128
-0.001061,23364.000,-135.816169
-0.038850,23368.000,-141.635491
-0.001108,23372.000,-145.710543
-0.038887,23376.000,-138.908488
-0.001145,23380.000,-138.849311
-0.038623,23384.000,-141.974254
-0.001071,23388.000,-141.243215
-0.038685,23392.000,-136.227184
-0.001155,23396.000,-131.467337
-0.038607,23400.000,-134.973822
-0.001223,23404.000,-144.094393
-0.038943,23408.000,-153.005842
-0.001176,23412.000,-139.356325
-0.038809,23416.000,-134.259844
-0.001159,23420.000,-138.679892
-0.038888,23424.000,-148.465649
-0.000450,23428.000,-145.434183
-0.038630,23432.000,-133.974324
0.000573,23436.000,-136.295451
-0.038647,23440.000,-136.418987
0.001104,23444.000,-135.028622
-0.038654,23448.000,-137.283129
0.001455,23452.000,-131.507231
-0.038553,23456.000,-135.521739
0.001471,23460.000,-146.181421
-0.038420,23464.000,-132.559843
0.001335,23468.000,-130.519476
-0.038648,23472.000,-140.414205
0.001152,23476.000,-141.339482
-0.038622,23480.000,-135.537531
0.000965,23484.000,-135.999586
-0.038792,23488.000,-138.201731
0.000883,23492.000,-141.449952
-0.038783,23496.000,-142.523602
0.000681,23500.000,-141.475790
-0.038643,23504.000,-147.098515
0.000594,23508.000,-140.461227
-0.038674,23512.000,-133.686309
0.000185,23516.000,-138.402021
-0.038437,23520.000,-141.841369
-0.000526,23524.000,-139.341851
-0.038411,23528.000,-138.842558
-0.000909,23532.000,-140.223599
-0.038499,23536.000,-140.924950
-0.001054,23540.000,-138.387999
-0.038708,23544.000,-136.851855
-0.001158,23548.000,-135.267273
-0.038633,23552.000,-139.110263
-0.001086,23556.000,-135.262180
-0.038454,23560.000,-137.015426
-0.001088,23564.000,-139.877670
-0.038515,23568.000,-144.639657
-0.001079,23572.000,-142.014301
-0.038213,23576.000,-136.231975
-0.001051,23580.000,-138.603934
-0.038442,23584.000,-135.690121
-0.001185,23588.000,-132.935877
-0.038624,23592.000,-140.272301
-0.001082,23596.000,-142.380142
-0.038870,23600.000,-143.963262
-0.000226,23604.000,-138.761430
-0.038748,23608.000,-135.893542
0.000668,23612.000,-134.732959
-0.038564,23616.000,-146.261482
0.001191,23620.000,-147.128597
-0.038499,23624.000,-146.573353
0.001351,23628.000,-140.326013
-0.038365,23632.000,-144.308434
0.001298,23636.000,-139.492471
-0.038585,23640.000,-138.586121
0.001356,23644.000,-144.584376
-0.038582,23648.000,-142.455797
0.001072,23652.000,-134.879427
-0.038561,23656.000,-135.191062
0.000879,23660.000,-128.270898
-0.038377,23664.000,-129.431318
0.000757,23668.000,-138.178031
-0.038542,23672.000,-134.088749
0.000625,23676.000,-135.461541
-0.038565,23680.000,-144.306641
0.000393,23684.000,-141.315229
-0.038245,23688.000,-154.213061
-0.000259,23692.000,-132.367910
-0.038300,23696.000,-135.863172
-0.000720,23700.000,-138.499907
-0.038460,23704.000,-146.904106
-0.000896,23708.000,-147.866231
-0.038437,23712.000,-144.068368
-0.001019,23716.000,-139.316596
-0.038266,23720.000,-134.573951
-0.001072,23724.000,-128.910332
-0.038104,23728.000,-126.971503
-0.001160,23732.000,-130.607603
-0.038173,23736.000,-138.411144
-0.001215,23740.000,-139.809281
-0.038218,23744.000,-152.386720
-0.001187,23748.000,-142.654861
-0.038145,23752.000,-146.129221
-0.001116,23756.000,-142.534061
-0.038344,23760.000,-135.509739
-0.001151,23764.000,-138.090672
-0.038382,23768.000,-138.800230
-0.000898,23772.000,-140.566977
-0.038243,23776.000,-140.685168
0.000100,23780.000,-139.437350
-0.038288,23784.000,-139.929993
0.000846,23788.000,-143.977575
-0.038236,23792.000,-138.719145
0.001213,23796.000,-141.809092
-0.038511,23800.000,-135.469256
0.001353,23804.000,-138.202707
-0.038585,23808.000,-143.898801
0.001353,23812.000,-133.270020
-0.038276,23816.000,-142.244334
0.001236,23820.000,-138.531275
-0.038350,23824.000,-134.878941
0.001087,23828.000,-129.813444
-0.038233,23832.000,-135.616404
0.001027,23836.000,-132.343663
-0.038347,23840.000,-127.468247
0.000788,23844.000,-132.305163
-0.038430,23848.000,-133.041413
0.000557,23852.000,-134.024383
-0.038225,23856.000,-133.568390
0.000435,23860.000,-134.672968
-0.037982,23864.000,-137.664815
-0.000114,23868.000,-136.545876
-0.037927,23872.000,-133.707200
-0.000707,23876.000,-139.298881
-0.037960,23880.000,-146.582921
-0.000875,23884.000,-137.485382
-0.038019,23888.000,-140.813666
-0.001047,23892.000,-130.222312
-0.038266,23896.000,-132.065483
-0.001069,23900.000,-130.122894
-0.037980,23904.000,-129.383054
-0.001103,23908.000,-135.560002
-0.038195,23912.000,-146.430037
-0.001196,23916.000,-141.786491
-0.038198,23920.000,-135.593934
-0.001130,23924.000,-137.111603
-0.037839,23928.000,-127.548294
-0.001245,23932.000,-126.749885
-0.037964,23936.000,-131.098585
-0.001141,23940.000,-130.995300
-0.038014,23944.000,-130.544599
-0.000981,23948.000,-134.879806
-0.038291,23952.000,-137.428717
-0.000152,23956.000,-140.382513
-0.038201,23960.000,-140.017546
0.000719,23964.000,-142.462190
-0.038142,23968.000,-134.812115
0.001169,23972.000,-133.322616
-0.037959,23976.000,-133.306613
0.001324,23980.000,-132.088194
-0.038274,23984.000,-129.377158
0.001275,23988.000,-130.668061
-0.038517,23992.000,-136.207457
0.001224,23996.000,-137.160201
-0.038492,24000.000,-131.925470
0.001099,24004.000,-141.921592
-0.038542,24008.000,-142.042274
0.001012,24012.000,-136.348968
-0.038036,24016.000,-135.767908
0.000903,24020.000,-149.205175
-0.037675,24024.000,-135.290772
0.000763,24028.000,-142.403246
-0.037589,24032.000,-138.675421
0.000581,24036.000,-133.864012
-0.037607,24040.000,-139.495373
0.000036,24044.000,-150.909536
-0.037988,24048.000,-140.834404
-0.000606,24052.000,-133.912831
-0.038100,24056.000,-132.320913
-0.000913,24060.000,-139.712610
-0.038053,24064.000,-139.564036
-0.001035,24068.000,-132.803470
-0.038126,24072.000,-130.391696
-0.001059,24076.000,-134.277789
-0.038399,24080.000,-150.407117
-0.001065,24084.000,-153.963094
-0.038301,24088.000,-134.167335
-0.001119,24092.000,-132.677388
-0.037990,24096.000,-140.423859
-0.001156,24100.000,-154.256245
-0.037994,24104.000,-138.086867
-0.001226,24108.000,-134.423965
-0.038081,24112.000,-134.960380
-0.001139,24116.000,-140.997029
-0.038080,24120.000,-140.984810
-0.001215,24124.000,-138.645074
-0.038027,24128.000,-139.502083
-0.000539,24132.000,-138.850952
-0.037996,24136.000,-135.057563
0.000508,24140.000,-147.083713
-0.037790,24144.000,-135.059168
0.001107,24148.000,-132.975856
-0.037972,24152.000,-144.966705
0.001354,24156.000,-131.967875
-0.037786,24160.000,-130.215846
0.001346,24164.000,-131.630245
-0.038185,24168.000,-135.658564
0.001290,24172.000,-141.567796
-0.038062,24176.000,-131.707904
0.001134,24180.000,-131.360429
-0.037768,24184.000,-138.825485
0.000938,24188.000,-137.420453
-0.037919,24192.000,-133.437424
0.000904,24196.000,-142.079160
-0.037768,24200.000,-139.837317
0.000703,24204.000,-141.452963
-0.038089,24208.000,-145.680033
0.000557,24212.000,-158.335073
-0.038031,24216.000,-140.700995
0.000252,24220.000,-134.099613
-0.038012,24224.000,-135.597473
-0.000450,24228.000,-145.293368
-0.037724,24232.000,-139.492031
-0.000881,24236.000,-144.178967
-0.037695,24240.000,-139.484966
-0.001017,24244.000,-132.610126
-0.037773,24248.000,-131.826893
-0.001168,24252.000,-136.012764
-0.038111,24256.000,-136.906554
-0.001105,24260.000,-134.124401
-0.038099,24264.000,-132.504236
-0.001039,24268.000,-140.825342
-0.037978,24272.000,-137.489195
-0.001079,24276.000,-133.480507
-0.037854,24280.000,-133.070158
-0.001040,24284.000,-135.234614
-0.037789,24288.000,-135.578719
-0.001068,24292.000,-146.065110
-0.037833,24296.000,-139.321865
-0.001237,24300.000,-134.415919
-0.037940,24304.000,-135.457127
-0.000841,24308.000,-135.640935
-0.037556,24312.000,-133.774062
0.000297,24316.000,-132.965933
-0.037812,24320.000,-134.611887
0.001012,24324.000,-145.563959
-0.037582,24328.000,-150.742901
0.001295,24332.000,-139.139812
-0.037807,24336.000,-138.522035
0.001401,24340.000,-147.166791
-0.037823,24344.000,-133.497183
0.001411,24348.000,-138.097860
-0.037762,24352.000,-141.341615
0.001202,24356.000,-145.367750
-0.037804,24360.000,-135.982109
0.001071,24364.000,-131.984119
-0.037726,24368.000,-138.887143
0.000916,24372.000,-141.212271
-0.037730,24376.000,-137.782068
0.000739,24380.000,-136.211700
-0.037847,24384.000,-139.766442
0.000554,24388.000,-131.353441
-0.037950,24392.000,-130.912249
0.000188,24396.000,-143.689385
-0.037828,24400.000,-136.903260
-0.000507,24404.000,-132.694835
-0.037927,24408.000,-131.580188
-0.000808,24412.000,-134.565573
-0.037523,24416.000,-136.872821
-0.001036,24420.000,-139.146567
-0.037546,24424.000,-137.693693
-0.001219,24428.000,-133.797298
-0.037862,24432.000,-138.383699
-0.001173,24436.000,-138.909105
-0.037745,24440.000,-139.244831
-0.001165,24444.000,-138.333938
-0.037782,24448.000,-134.171573
-0.001210,24452.000,-133.304340
-0.037634,24456.000,-132.578745
-0.001132,24460.000,-134.342911
-0.037474,24464.000,-134.469096
-0.001083,24468.000,-137.332739
-0.037489,24472.000,-149.575000
-0.000954,24476.000,-153.910429
-0.037865,24480.000,-146.983929
0.000005,24484.000,-135.931302
-0.037831,24488.000,-132.511746
0.000764,24492.000,-132.137322
-0.037580,24496.000,-133.063616
0.001149,24500.000,-160.244211
-0.037619,24504.000,-133.921150
0.001320,24508.000,-136.730061
-0.037698,24512.000,-138.116154
0.001326,24516.000,-137.894861
-0.037599,24520.000,-139.576531
0.001211,24524.000,-144.191361
-0.037622,24528.000,-141.977924
0.001058,24532.000,-137.969825
-0.037619,24536.000,-136.165086
0.000968,24540.000,-132.159613
-0.037507,24544.000,-131.479590
0.000808,24548.000,-131.461384
-0.037686,24552.000,-130.994454
0.000558,24556.000,-132.787538
-0.037764,24560.000,-137.759098
0.000356,24564.000,-140.487560
-0.037779,24568.000,-134.055505
-0.000263,24572.000,-139.279353
-0.037559,24576.000,-140.829451
-0.000773,24580.000,-145.063678
-0.037671,24584.000,-146.206773
-0.000867,24588.000,-135.743543
-0.037777,24592.000,-132.726807
-0.001038,24596.000,-136.209200
-0.037821,24600.000,-156.499834
-0.001040,24604.000,-134.398044
-0.037962,24608.000,-130.825609
-0.001135,24612.000,-135.468955
-0.037705,24616.000,-142.051965
-0.001196,24620.000,-149.898817
-0.037610,24624.000,-139.476116
-0.001189,24628.000,-139.752254
-0.037691,24632.000,-133.758916
-0.001201,24636.000,-131.285970
-0.037737,24640.000,-132.387940
-0.001130,24644.000,-131.677409
-0.037691,24648.000,-129.894955
-0.001115,24652.000,-128.223907
-0.037462,24656.000,-128.242252
-0.000316,24660.000,-127.604483
-0.037454,24664.000,-131.136480
0.000681,24668.000,-137.278976
-0.037445,24672.000,-142.427487
0.001192,24676.000,-137.516271
-0.037604,24680.000,-134.824906
0.001370,24684.000,-138.398401
-0.037515,24688.000,-156.519825
0.001327,24692.000,-160.031165
-0.037804,24696.000,-160.711318
0.001250,24700.000,-151.439752
-0.037750,24704.000,-144.719620
0.001129,24708.000,-136.902287
-0.037746,24712.000,-132.979375
0.001031,24716.000,-131.752759
-0.037700,24720.000,-133.267117
0.000906,24724.000,-131.092892
-0.037744,24728.000,-129.848827
0.000765,24732.000,-138.830938
-0.037673,24736.000,-135.838629
0.000536,24740.000,-132.385282
-0.037755,24744.000,-133.611217
0.000252,24748.000,-143.193977
-0.037724,24752.000,-135.434688
-0.000246,24756.000,-133.688705
-0.037767,24760.000,-137.357098
-0.000744,24764.000,-141.754478
-0.037705,24768.000,-144.906768
-0.000989,24772.000,-141.533516
-0.037683,24776.000,-137.615766
-0.001076,24780.000,-140.027504
-0.037612,24784.000,-135.907733
-0.001079,24788.000,-136.595153
-0.037512,24792.000,-149.596368
-0.001083,24796.000,-139.441684
-0.037499,24800.000,-140.021490
-0.001081,24804.000,-135.460199
-0.037247,24808.000,-135.906437
-0.001203,24812.000,-129.901992
-0.037047,24816.000,-133.548623
-0.001209,24820.000,-134.416412
-0.037222,24824.000,-133.171614
-0.001186,24828.000,-134.518759
-0.037221,24832.000,-131.475869
-0.001162,24836.000,-134.512753
-0.037364,24840.000,-134.081856
-0.000689,24844.000,-145.382638
-0.037446,24848.000,-147.129732
0.000361,24852.000,-138.979459
-0.037360,24856.000,-132.213552
0.001055,24860.000,-136.228700
-0.037168,24864.000,-136.681118
0.001342,24868.000,-132.954171
-0.037391,24872.000,-136.318065
0.001332,24876.000,-148.976119
-0.037405,24880.000,-132.354150
0.001376,24884.000,-132.239553
-0.037501,24888.000,-139.228463
0.001210,24892.000,-144.369914
-0.037339,24896.000,-143.955796
0.001129,24900.000,-144.298842
-0.037309,24904.000,-145.224824
0.000992,24908.000,-144.468683
-0.037294,24912.000,-138.074675
0.000895,24916.000,-138.373994
-0.037110,24920.000,-138.406879
0.000594,24924.000,-135.854211
-0.037212,24928.000,-136.639698
0.000438,24932.000,-134.095162
-0.037167,24936.000,-136.262178
0.000105,24940.000,-145.492027
-0.037169,24944.000,-138.145623
-0.000650,24948.000,-133.451980
-0.037170,24952.000,-132.267812
-0.000938,24956.000,-131.844715
-0.037182,24960.000,-134.884308
-0.001073,24964.000,-139.875597
-0.037347,24968.000,-154.893834
-0.001131,24972.000,-135.215323
-0.037031,24976.000,-135.375265
-0.001150,24980.000,-138.199192
-0.037125,24984.000,-139.041383
-0.001066,24988.000,-141.142060
-0.037111,24992.000,-145.468634
-0.001102,24996.000,-140.046736
-0.037123,25000.000,-140.352557
-0.001057,25004.000,-134.391858
-0.037182,25008.000,-133.263748
-0.001152,25012.000,-141.290781
-0.037231,25016.000,-141.152625
-0.000862,25020.000,-140.340255
-0.037282,25024.000,-140.559407
0.000164,25028.000,-134.934680
-0.037339,25032.000,-135.007403
0.000813,25036.000,-134.523126
-0.037215,25040.000,-135.341599
0.001190,25044.000,-135.752536
-0.037193,25048.000,-134.536794
0.001286,25052.000,-138.724639
-0.037119,25056.000,-143.975097
0.001322,25060.000,-141.040462
-0.036986,25064.000,-134.268646
0.001182,25068.000,-133.522949
-0.037245,25072.000,-130.016849
0.001029,25076.000,-130.987655
-0.037119,25080.000,-132.440260
0.000924,25084.000,-130.732169
-0.037244,25088.000,-132.264209
0.000671,25092.000,-135.002708
-0.037204,25096.000,-152.729527
0.000505,25100.000,-136.659771
-0.037307,25104.000,-137.205511
0.000180,25108.000,-141.059220
-0.037376,25112.000,-149.321133
-0.000479,25116.000,-138.981641
-0.037257,25120.000,-136.327503
-0.000815,25124.000,-132.657917
